Gender,Height,Weight,Height in cm,Weight in Kg,BMI
Female,67.3571662,163.6671832,171.09,73.65,25.16
Female,62.5657304,128.8711963,158.92,57.99,22.96
Female,63.07117096,141.2149778,160.20,63.55,24.76
Female,62.23463299,118.8527054,158.08,53.48,21.40
Female,60.67945691,120.952343,154.13,54.43,22.91
Female,62.1406892,117.2872341,157.84,52.78,21.19
Female,60.50332654,117.673179,153.68,52.95,22.42
Female,62.18398234,131.6591192,157.95,59.25,23.75
Female,64.48937563,141.9261221,163.80,63.87,23.80
Female,65.26841197,148.2010805,165.78,66.69,24.27
Female,66.78882199,152.4106989,169.64,68.58,23.83
Female,59.89139662,108.625579,152.12,48.88,21.12
Female,66.2065977,169.0897596,168.16,76.09,26.91
Female,67.90225224,150.7244488,172.47,67.83,22.80
Female,59.08666849,101.0371536,150.08,45.47,20.19
Female,69.12915563,164.8190829,175.59,74.17,24.06
Female,66.8118904,139.7864756,169.70,62.90,21.84
Female,64.15040274,144.985146,162.94,65.24,24.57
Female,63.26327461,137.3649025,160.69,61.81,23.94
Female,62.61769,138.0824823,159.05,62.14,24.56
Female,64.72560185,157.9718802,164.40,71.09,26.30
Female,63.4405158,140.1434272,161.14,63.06,24.29
Female,63.40291648,118.2716877,161.04,53.22,20.52
Female,64.29586199,120.1158208,163.31,54.05,20.27
Female,60.26615477,106.1382659,153.08,47.76,20.38
Female,64.92362456,122.4857953,164.91,55.12,20.27
Female,66.51734475,143.074198,168.95,64.38,22.55
Female,64.32892277,140.1812677,163.40,63.08,23.63
Female,65.34104083,148.7213997,165.97,66.92,24.30
Female,62.24220844,133.3245811,158.10,60.00,24.00
Female,60.62639435,128.6173807,153.99,57.88,24.41
Female,64.46942285,135.1939719,163.75,60.84,22.69
Female,66.41458399,150.9576996,168.69,67.93,23.87
Female,68.97499091,167.2199405,175.20,75.25,24.52
Female,61.98422986,117.6404541,157.44,52.94,21.36
Female,62.16084929,118.5123108,157.89,53.33,21.39
Female,61.41058971,139.8998183,155.98,62.95,25.87
Female,64.74714798,124.5466856,164.46,56.05,20.72
Female,63.84405984,140.0082381,162.16,63.00,23.96
Female,66.25825803,160.5300525,168.30,72.24,25.50
Female,64.60458117,151.0309724,164.10,67.96,25.24
Female,64.40979454,136.2450585,163.60,61.31,22.91
Female,67.824715,153.2695716,172.27,68.97,23.24
Female,63.73284708,144.7776575,161.88,65.15,24.86
Female,69.27197824,168.1817415,175.95,75.68,24.45
Female,67.64353866,145.907968,171.81,65.66,22.24
Female,60.56848369,110.4907184,153.84,49.72,21.01
Female,60.03728766,117.6058738,152.49,52.92,22.76
Female,59.62660455,107.4717324,151.45,48.36,21.08
Female,68.33344751,175.1345351,173.57,78.81,26.16
Female,65.6879083,158.8407203,166.85,71.48,25.68
Female,68.1679857,164.961352,173.15,74.23,24.76
Female,67.51839902,151.7643136,171.50,68.29,23.22
Female,63.46261983,126.6898454,161.20,57.01,21.94
Female,63.74303984,126.2939623,161.91,56.83,21.68
Female,67.07366076,160.459759,170.37,72.21,24.88
Female,62.69468206,126.6927143,159.24,57.01,22.48
Female,67.23465395,153.4265061,170.78,69.04,23.67
Female,62.80323341,126.0105657,159.52,56.70,22.28
Female,62.11751221,137.2821781,157.78,61.78,24.82
Female,57.80732285,107.7050259,146.83,48.47,22.48
Female,63.41385406,121.2008492,161.07,54.54,21.02
Female,62.38553415,137.5336705,158.46,61.89,24.65
Female,62.0501442,127.0510315,157.61,57.17,23.02
Female,63.77807936,149.8949514,162.00,67.45,25.70
Female,68.71741965,166.7999758,174.54,75.06,24.64
Female,65.07796828,148.7331537,165.30,66.93,24.50
Female,61.56060912,116.6267983,156.36,52.48,21.47
Female,61.71892388,121.6065086,156.77,54.72,22.27
Female,64.52160984,147.0250106,163.88,66.16,24.63
Female,60.7710585,109.8373857,154.36,49.43,20.74
Female,65.25472985,140.5053866,165.75,63.23,23.02
Female,63.2546663,135.8656636,160.67,61.14,23.68
Female,65.0422212,142.9042541,165.21,64.31,23.56
Female,63.7838704,139.3405373,162.01,62.70,23.89
Female,62.92004949,131.5736751,159.82,59.21,23.18
Female,63.27171853,149.1227265,160.71,67.11,25.98
Female,64.42433829,136.9769518,163.64,61.64,23.02
Female,65.15507988,137.8061657,165.49,62.01,22.64
Female,64.24281547,138.4064964,163.18,62.28,23.39
Female,61.89365652,117.6461029,157.21,52.94,21.42
Female,62.75595876,122.5153196,159.40,55.13,21.70
Female,67.71123154,145.4084463,171.99,65.43,22.12
Female,66.29391975,168.14351,168.39,75.66,26.69
Female,58.57757583,109.0516293,148.79,49.07,22.17
Female,61.65177189,129.0282414,156.60,58.06,23.68
Female,58.47098364,103.0459528,148.52,46.37,21.02
Female,64.95634475,144.7590894,164.99,65.14,23.93
Female,57.9470911,91.46899763,147.19,41.16,19.00
Female,68.11141864,154.7858828,173.00,69.65,23.27
Female,60.14386882,107.1660506,152.77,48.22,20.66
Female,65.64262176,155.9110233,166.73,70.16,25.24
Female,63.82272487,138.8957124,162.11,62.50,23.78
Female,67.54666331,150.8878695,171.57,67.90,23.07
Female,67.45028339,168.5170671,171.32,75.83,25.84
Female,64.96414662,125.8200715,165.01,56.62,20.79
Female,62.14929576,131.1149727,157.86,59.00,23.68
Female,64.60135853,168.9078937,164.09,76.01,28.23
Female,65.11421536,142.9719144,165.39,64.34,23.52
Female,64.31050918,158.7451293,163.35,71.44,26.77
Female,62.65934396,124.2572112,159.15,55.92,22.07
Female,63.96322684,110.5810019,162.47,49.76,18.85
Female,64.93464296,129.2193545,164.93,58.15,21.38
Female,66.69035287,157.7938252,169.39,71.01,24.75
Female,68.02228235,162.6525282,172.78,73.19,24.52
Female,62.9027288,137.0417948,159.77,61.67,24.16
Female,63.66579779,122.1482527,161.71,54.97,21.02
Female,58.37681219,96.57921203,148.28,43.46,19.77
Female,62.2438493,113.2906375,158.10,50.98,20.40
Female,67.27724957,155.6426032,170.88,70.04,23.98
Female,61.92369767,134.6821266,157.29,60.61,24.50
Female,61.64664118,134.4757731,156.58,60.51,24.68
Female,63.13233936,130.5147365,160.36,58.73,22.84
Female,65.67830604,146.5133767,166.82,65.93,23.69
Female,61.82727815,129.6853101,157.04,58.36,23.66
Female,61.66643509,120.6061593,156.63,54.27,22.12
Female,65.69812788,145.6251842,166.87,65.53,23.53
Female,59.2644117,117.535232,150.53,52.89,23.34
Female,64.52062705,133.2942383,163.88,59.98,22.33
Female,63.90564697,169.0791294,162.32,76.09,28.88
Female,60.61438596,130.3700115,153.96,58.67,24.75
Female,65.93942566,157.1603635,167.49,70.72,25.21
Female,59.27965397,86.89071184,150.57,39.10,17.25
Female,66.80249134,152.0677667,169.68,68.43,23.77
Female,63.79052863,122.1211978,162.03,54.95,20.93
Female,65.68203323,137.067229,166.83,61.68,22.16
Female,67.41306357,146.0900406,171.23,65.74,22.42
Female,64.76544982,150.5606753,164.50,67.75,25.04
Female,66.32396557,148.938464,168.46,67.02,23.62
Female,63.69530743,120.9655763,161.79,54.43,20.80
Female,61.75031047,141.2854995,156.85,63.58,25.84
Female,62.34460773,128.7323902,158.36,57.93,23.10
Female,66.38743529,124.277552,168.62,55.92,19.67
Female,61.59547432,140.3768012,156.45,63.17,25.81
Female,67.94173691,142.9619779,172.57,64.33,21.60
Female,64.71546467,146.1894933,164.38,65.79,24.35
Female,64.50565391,143.0434578,163.84,64.37,23.98
Female,62.78886779,130.0719252,159.48,58.53,23.01
Female,69.2467637,168.2180195,175.89,75.70,24.47
Female,60.94956167,114.791401,154.81,51.66,21.55
Female,65.7774434,167.6862317,167.07,75.46,27.03
Female,70.08392113,165.7713225,178.01,74.60,23.54
Female,64.39909116,141.7305126,163.57,63.78,23.84
Female,62.2671781,129.3516499,158.16,58.21,23.27
Female,65.34153085,164.0304165,165.97,73.81,26.80
Female,65.880014,131.7614428,167.34,59.29,21.18
Female,60.68038772,119.1956979,154.13,53.64,22.58
Female,64.38706146,133.1152129,163.54,59.90,22.40
Female,68.0593086,150.9796778,172.87,67.94,22.73
Female,63.98969206,141.4877525,162.53,63.67,24.10
Female,64.10201303,141.74505,162.82,63.79,24.06
Female,64.74900746,149.3314873,164.46,67.20,24.84
Female,63.15162935,119.1911945,160.41,53.64,20.85
Female,60.93869849,135.6015684,154.78,61.02,25.47
Female,61.69433713,122.7464946,156.70,55.24,22.49
Female,65.74771091,139.8383629,167.00,62.93,22.56
Female,68.6686722,168.5407575,174.42,75.84,24.93
Female,61.68554306,126.0073366,156.68,56.70,23.10
Female,64.37461739,135.6239482,163.51,61.03,22.83
Female,60.44378913,109.6883258,153.53,49.36,20.94
Female,65.60635039,156.0430873,166.64,70.22,25.29
Female,62.78427635,109.0296902,159.47,49.06,19.29
Female,61.10051608,114.9558142,155.20,51.73,21.48
Female,65.02031402,156.7356928,165.15,70.53,25.86
Female,57.48139209,87.49657111,146.00,39.37,18.47
Female,59.52719696,123.0446678,151.20,55.37,24.22
Female,62.19627449,120.0081987,157.98,54.00,21.64
Female,59.99806593,113.9449883,152.40,51.28,22.08
Female,62.01501358,121.2394362,157.52,54.56,21.99
Female,62.59053471,119.5415943,158.98,53.79,21.28
Female,68.6213425,161.3503565,174.30,72.61,23.90
Female,60.85431119,140.811514,154.57,63.37,26.52
Female,62.1458607,128.9679968,157.85,58.04,23.29
Female,59.18173123,106.7724885,150.32,48.05,21.26
Female,61.35111385,121.9663436,155.83,54.88,22.60
Female,68.60383564,179.1819241,174.25,80.63,26.55
Female,64.83144937,128.344592,164.67,57.76,21.30
Female,63.01325688,121.7875666,160.05,54.80,21.39
Female,59.83771201,127.9477482,151.99,57.58,24.92
Female,61.9627955,133.3747615,157.39,60.02,24.23
Female,61.24582794,102.9180335,155.56,46.31,19.14
Female,61.73903741,127.160584,156.82,57.22,23.27
Female,62.61886316,118.7161681,159.05,53.42,21.12
Female,65.48082052,144.6430317,166.32,65.09,23.53
Female,62.21184244,114.8507623,158.02,51.68,20.70
Female,59.99852911,96.8564881,152.40,43.59,18.77
Female,65.53155383,158.5988277,166.45,71.37,25.76
Female,64.24667196,145.0280152,163.19,65.26,24.51
Female,64.0906871,140.5301672,162.79,63.24,23.86
Female,62.50449688,142.6396419,158.76,64.19,25.47
Female,62.64351709,142.8873793,159.11,64.30,25.40
Female,66.64463472,145.5401897,169.28,65.49,22.86
Female,68.12290083,163.3446317,173.03,73.51,24.55
Female,62.00807715,136.9972204,157.50,61.65,24.85
Female,65.59356299,150.9350543,166.61,67.92,24.47
Female,63.57792735,140.7609389,161.49,63.34,24.29
Female,65.563359,141.2917843,166.53,63.58,22.93
Female,56.75760363,88.88485318,144.16,40.00,19.25
Female,58.04838794,92.32582991,147.44,41.55,19.11
Female,68.59066677,171.175342,174.22,77.03,25.38
Female,63.70113971,152.9049628,161.80,68.81,26.28
Female,63.17884675,139.0521024,160.47,62.57,24.30
Female,67.63212777,164.8676052,171.79,74.19,25.14
Female,66.5400155,159.992035,169.01,72.00,25.20
Female,62.23130644,136.6812383,158.07,61.51,24.62
Female,60.57863068,97.97755401,153.87,44.09,18.62
Female,63.3503419,136.1819166,160.91,61.28,23.67
Female,67.04924432,160.7380964,170.31,72.33,24.94
Female,67.51869267,170.3308892,171.50,76.65,26.06
Female,65.65170738,159.4901643,166.76,71.77,25.81
Female,62.62385249,142.9468274,159.06,64.33,25.42
Female,63.50045353,137.1987003,161.29,61.74,23.73
Female,65.87103803,156.4323785,167.31,70.39,25.15
Female,64.84723373,144.9068857,164.71,65.21,24.04
Female,60.25749331,110.1011398,153.05,49.55,21.15
Female,70.9321942,175.9544006,180.17,79.18,24.39
Female,59.66434062,107.3222459,151.55,48.30,21.03
Female,62.19590817,137.284027,157.98,61.78,24.75
Female,66.30910094,147.5865,168.43,66.41,23.41
Female,65.67901099,148.2921528,166.82,66.73,23.98
Female,58.85839773,98.54936416,149.50,44.35,19.84
Female,63.69029962,132.9711104,161.77,59.84,22.86
Female,63.16673849,130.7409331,160.44,58.83,22.85
Female,60.5977271,106.969692,153.92,48.14,20.32
Female,62.82508056,111.6150899,159.58,50.23,19.72
Female,62.71365237,119.7897827,159.29,53.91,21.24
Female,62.20503763,122.9178819,158.00,55.31,22.16
Female,63.85709803,125.4017196,162.20,56.43,21.45
Female,60.97800907,125.1043358,154.88,56.30,23.47
Female,66.70007476,135.8560078,169.42,61.14,21.30
Female,60.30344308,134.6948628,153.17,60.61,25.84
Female,62.55949471,129.4392311,158.90,58.25,23.07
Female,63.00806713,139.393373,160.04,62.73,24.49
Female,61.39920632,118.2432149,155.95,53.21,21.88
Female,64.01365361,121.8127222,162.59,54.82,20.73
Female,62.1000961,109.3490317,157.73,49.21,19.78
Female,65.25368855,149.5311184,165.74,67.29,24.49
Female,68.04014331,161.8818408,172.82,72.85,24.39
Female,65.60557537,136.1437489,166.64,61.26,22.06
Female,65.17483088,139.9899341,165.54,63.00,22.99
Female,63.71596998,144.2567905,161.84,64.92,24.78
Female,64.96709452,134.7249661,165.02,60.63,22.26
Female,62.58646378,132.7322547,158.97,59.73,23.64
Female,66.07387009,162.9499448,167.83,73.33,26.03
Female,60.66682247,121.5981684,154.09,54.72,23.04
Female,64.84664419,149.6683685,164.71,67.35,24.83
Female,62.32119688,132.1185901,158.30,59.45,23.73
Female,63.52497621,147.0268505,161.35,66.16,25.41
Female,61.08637767,127.1665764,155.16,57.22,23.77
Female,64.17107603,127.2123134,162.99,57.25,21.55
Female,66.26152705,153.7610221,168.30,69.19,24.43
Female,57.20794645,99.49482376,145.31,44.77,21.20
Female,63.32285136,130.8751159,160.84,58.89,22.77
Female,58.98057425,105.9717599,149.81,47.69,21.25
Female,64.39369345,152.2234019,163.56,68.50,25.61
Female,66.3603886,152.7570847,168.56,68.74,24.20
Female,64.53704804,130.6702599,163.92,58.80,21.88
Female,66.59513683,154.3179978,169.15,69.44,24.27
Female,64.76122573,151.9422647,164.49,68.37,25.27
Female,59.76540236,133.4794844,151.80,60.07,26.07
Female,63.34941636,156.005408,160.91,70.20,27.11
Female,63.91972256,146.8326401,162.36,66.07,25.07
Female,65.26855729,161.4777443,165.78,72.66,26.44
Female,66.39159571,148.0556401,168.63,66.63,23.43
Female,64.85319827,135.013854,164.73,60.76,22.39
Female,66.89562967,151.5312834,169.91,68.19,23.62
Female,65.89726968,150.4788514,167.38,67.72,24.17
Female,63.74925332,133.5115409,161.92,60.08,22.91
Female,62.49568087,137.5368148,158.74,61.89,24.56
Female,66.05957019,141.3011082,167.79,63.59,22.58
Female,62.37258696,135.7223056,158.43,61.08,24.33
Female,63.44221178,134.8019736,161.14,60.66,23.36
Female,64.52899794,131.1207907,163.90,59.00,21.96
Female,64.24834298,139.2523386,163.19,62.66,23.53
Female,63.45611879,124.0316881,161.18,55.81,21.48
Female,64.74579099,147.318866,164.45,66.29,24.51
Female,63.90216151,150.1875985,162.31,67.58,25.65
Female,61.07244351,111.765897,155.12,50.29,20.90
Female,63.18086385,117.0102569,160.48,52.65,20.45
Female,64.21824828,137.6063446,163.11,61.92,23.27
Female,61.49888657,102.6969745,156.21,46.21,18.94
Female,63.97683336,142.3728799,162.50,64.07,24.26
Female,61.25757265,131.4692816,155.59,59.16,24.44
Female,65.65612605,136.8819796,166.77,61.60,22.15
Female,64.12416537,135.0033475,162.88,60.75,22.90
Female,67.72908192,147.5058713,172.03,66.38,22.43
Female,56.63041198,89.48048027,143.84,40.27,19.46
Female,58.2136141,98.86925293,147.86,44.49,20.35
Female,60.04077935,125.681644,152.50,56.56,24.32
Female,59.49740602,125.601269,151.12,56.52,24.75
Female,65.55625722,133.3521644,166.51,60.01,21.64
Female,63.06841835,131.1570669,160.19,59.02,23.00
Female,62.86463327,120.2471476,159.68,54.11,21.22
Female,65.47690259,138.1243692,166.31,62.16,22.47
Female,67.32040665,149.0788272,170.99,67.09,22.94
Female,60.40689306,122.2233387,153.43,55.00,23.36
Female,62.79049539,145.9920454,159.49,65.70,25.83
Female,64.48249467,140.0108252,163.79,63.00,23.49
Female,63.79484016,124.6556389,162.04,56.10,21.36
Female,63.37414261,138.0248037,160.97,62.11,23.97
Female,62.79478141,123.5178064,159.50,55.58,21.85
Female,62.89483969,129.943212,159.75,58.47,22.91
Female,63.12513643,120.2741886,160.34,54.12,21.05
Female,61.3884204,130.7341803,155.93,58.83,24.20
Female,65.05814658,142.308517,165.25,64.04,23.45
Female,60.64710531,121.8802568,154.04,54.85,23.11
Female,63.88487552,126.9388714,162.27,57.12,21.69
Female,65.20735945,150.4985789,165.63,67.72,24.69
Female,67.96301617,162.4099885,172.63,73.08,24.53
Female,62.30249658,128.3871093,158.25,57.77,23.07
Female,66.77171597,126.3602341,169.60,56.86,19.77
Female,65.22313622,129.1360695,165.67,58.11,21.17
Female,64.814292,145.9059831,164.63,65.66,24.23
Female,61.30514652,122.5347437,155.72,55.14,22.74
Female,64.53286278,148.2067433,163.91,66.69,24.82
Female,62.02462285,116.9714575,157.54,52.64,21.21
Female,61.78145227,119.9561986,156.92,53.98,21.92
Female,64.23556163,141.4013452,163.16,63.63,23.90
Female,62.34179618,137.492143,158.35,61.87,24.68
Female,59.03030228,107.7012466,149.94,48.47,21.56
Female,65.25944197,149.599596,165.76,67.32,24.50
Female,63.68318099,127.5975152,161.76,57.42,21.95
Female,66.89411123,140.3460606,169.91,63.16,21.88
Female,59.16960398,112.0439445,150.29,50.42,22.32
Female,59.13908731,113.4687304,150.21,51.06,22.63
Female,60.96626408,109.9463346,154.85,49.48,20.63
Female,65.79751568,134.3427445,167.13,60.45,21.64
Female,66.42211677,156.7526313,168.71,70.54,24.78
Female,57.54026863,96.19051124,146.15,43.29,20.26
Female,61.9059185,114.5683767,157.24,51.56,20.85
Female,65.20448102,143.5633393,165.62,64.60,23.55
Female,69.19026386,164.044585,175.74,73.82,23.90
Female,64.00887647,154.0514298,162.58,69.32,26.23
Female,63.95730896,127.44497,162.45,57.35,21.73
Female,66.26929911,141.902024,168.32,63.86,22.54
Female,65.17267686,143.8780294,165.54,64.75,23.63
Female,61.93235191,124.7801646,157.31,56.15,22.69
Female,66.81368056,168.5979295,169.71,75.87,26.34
Female,62.90082475,137.4204558,159.77,61.84,24.23
Female,62.37541849,134.8709061,158.43,60.69,24.18
Female,66.84289808,151.4646487,169.78,68.16,23.65
Female,63.88751514,124.7533776,162.27,56.14,21.32
Female,66.84758482,165.2725113,169.79,74.37,25.80
Female,66.50465323,144.2108305,168.92,64.89,22.74
Female,58.70631542,101.9904703,149.11,45.90,20.64
Female,63.1773988,138.0225925,160.47,62.11,24.12
Female,65.15147542,122.7516541,165.48,55.24,20.17
Female,63.08502361,124.4596255,160.24,56.01,21.81
Female,62.09985424,133.7142245,157.73,60.17,24.18
Female,64.58807841,129.3931761,164.05,58.23,21.63
Female,63.29382892,159.8213042,160.77,71.92,27.83
Female,64.09109366,142.1625528,162.79,63.97,24.14
Female,62.20596414,130.5268833,158.00,58.74,23.53
Female,61.19198331,103.5863855,155.43,46.61,19.30
Female,67.25580418,142.8662452,170.83,64.29,22.03
Female,71.43894678,175.0354915,181.45,78.77,23.92
Female,60.55060489,108.2158828,153.80,48.70,20.59
Female,62.61166008,125.0940219,159.03,56.29,22.26
Female,61.87946336,108.1366394,157.17,48.66,19.70
Female,62.31575207,123.7835638,158.28,55.70,22.23
Female,64.06331722,116.4714427,162.72,52.41,19.79
Female,60.19489695,127.8600001,152.90,57.54,24.61
Female,68.23055435,161.3342321,173.31,72.60,24.17
Female,65.42018319,134.6127158,166.17,60.58,21.94
Female,65.64048341,148.4989196,166.73,66.82,24.04
Female,59.5129817,106.6364295,151.16,47.99,21.00
Female,64.98119598,129.8395889,165.05,58.43,21.45
Female,65.87787498,159.8154688,167.33,71.92,25.69
Female,59.30778715,108.4259896,150.64,48.79,21.50
Female,66.07219278,142.595275,167.82,64.17,22.78
Female,65.1908596,152.4997607,165.58,68.62,25.03
Female,65.69358887,140.6084124,166.86,63.27,22.73
Female,62.5864299,133.9281798,158.97,60.27,23.85
Female,66.41090779,161.9913856,168.68,72.90,25.62
Female,65.12952823,132.0637764,165.43,59.43,21.72
Female,65.38331153,129.375502,166.07,58.22,21.11
Female,67.17976088,159.3186434,170.64,71.69,24.62
Female,64.26199957,148.3904797,163.23,66.78,25.06
Female,64.17252542,142.4334237,163.00,64.10,24.12
Female,61.10321629,120.409351,155.20,54.18,22.49
Female,68.24470989,158.2517189,173.34,71.21,23.70
Female,63.41995464,125.962116,161.09,56.68,21.84
Female,65.88076207,159.8732014,167.34,71.94,25.69
Female,65.002512,156.0571759,165.11,70.23,25.76
Female,61.70957103,120.6043393,156.74,54.27,22.09
Female,69.43688968,170.1388567,176.37,76.56,24.61
Female,65.43169834,153.8187433,166.20,69.22,25.06
Female,64.84259489,142.8791805,164.70,64.30,23.70
Female,64.88968721,153.5862472,164.82,69.11,25.44
Female,61.82516955,144.5554845,157.04,65.05,26.38
Female,63.94262365,125.1941184,162.41,56.34,21.36
Female,63.921176,140.8838346,162.36,63.40,24.05
Female,60.71819027,116.6902151,154.22,52.51,22.08
Female,63.97982305,156.6245497,162.51,70.48,26.69
Female,68.63607651,156.4130944,174.34,70.39,23.16
Female,61.29848462,137.9944788,155.70,62.10,25.62
Female,60.88950084,113.0624577,154.66,50.88,21.27
Female,64.12266119,141.0519382,162.87,63.47,23.93
Female,68.21106634,145.4869036,173.26,65.47,21.81
Female,67.02237071,162.0265524,170.24,72.91,25.16
Female,70.26627391,158.234596,178.48,71.21,22.35
Female,60.84274036,131.3054342,154.54,59.09,24.74
Female,62.81735396,143.2487703,159.56,64.46,25.32
Female,67.69056208,177.5006289,171.93,79.88,27.02
Female,61.25243523,122.824105,155.58,55.27,22.83
Female,66.07668187,156.2007061,167.83,70.29,24.95
Female,69.33673566,167.6357866,176.12,75.44,24.32
Female,60.57920806,127.3545,153.87,57.31,24.21
Female,61.65417466,141.4963246,156.60,63.67,25.96
Female,63.73768221,139.674979,161.89,62.85,23.98
Female,62.23071362,108.1920028,158.07,48.69,19.49
Female,65.18289324,143.7641298,165.56,64.69,23.60
Female,65.49759091,151.5421182,166.36,68.19,24.64
Female,65.24244306,144.7572027,165.72,65.14,23.72
Female,65.91903699,165.0649701,167.43,74.28,26.50
Female,55.85121382,103.7671373,141.86,46.70,23.20
Female,58.80965363,93.05409138,149.38,41.87,18.77
Female,63.70006702,142.3220397,161.80,64.04,24.46
Female,62.85233176,145.3154971,159.64,65.39,25.66
Female,64.89686166,143.3446924,164.84,64.51,23.74
Female,63.3906337,110.5131809,161.01,49.73,19.18
Female,64.23521606,143.313588,163.16,64.49,24.23
Female,63.53546936,137.6229585,161.38,61.93,23.78
Female,66.2040392,153.4137087,168.16,69.04,24.41
Female,60.39463562,130.7854321,153.40,58.85,25.01
Female,69.6262622,159.8678708,176.85,71.94,23.00
Female,67.29725385,161.6447621,170.94,72.74,24.89
Female,62.59001755,132.321686,158.98,59.54,23.56
Female,64.83275222,136.4307282,164.68,61.39,22.64
Female,61.92450049,113.66111,157.29,51.15,20.67
Female,64.11049888,146.7562629,162.84,66.04,24.90
Female,61.14474693,118.7982296,155.31,53.46,22.16
Female,64.58779507,140.774671,164.05,63.35,23.54
Female,64.36124908,141.2010452,163.48,63.54,23.78
Female,66.06648919,158.5039833,167.81,71.33,25.33
Female,59.83026358,99.72474197,151.97,44.88,19.43
Female,64.00783813,135.6674164,162.58,61.05,23.10
Female,64.11091536,134.1648394,162.84,60.37,22.77
Female,61.77436603,122.4053644,156.91,55.08,22.37
Female,64.05697554,139.4361968,162.70,62.75,23.70
Female,65.93555512,152.120567,167.48,68.45,24.41
Female,63.11858825,122.1151061,160.32,54.95,21.38
Female,68.80466487,167.9461716,174.76,75.58,24.74
Female,70.27402328,187.0017876,178.50,84.15,26.41
Female,62.32555504,144.9423348,158.31,65.22,26.03
Female,59.81504852,112.0974171,151.93,50.44,21.85
Female,62.9964836,122.5647001,160.01,55.15,21.54
Female,61.98344472,110.514437,157.44,49.73,20.06
Female,64.15939075,136.8475981,162.96,61.58,23.19
Female,60.52291207,124.7422909,153.73,56.13,23.75
Female,64.13585627,132.9917952,162.91,59.85,22.55
Female,63.72746926,140.0252851,161.87,63.01,24.05
Female,66.16753664,153.7504439,168.07,69.19,24.49
Female,67.73668409,152.7061928,172.05,68.72,23.21
Female,67.83273727,160.3547688,172.30,72.16,24.31
Female,58.10966317,96.26625015,147.60,43.32,19.88
Female,61.53299916,115.2023128,156.29,51.84,21.22
Female,62.89449041,151.3474651,159.75,68.11,26.69
Female,63.10444892,138.3357127,160.29,62.25,24.23
Female,64.0729203,127.2231881,162.75,57.25,21.62
Female,62.4106343,143.3474601,158.52,64.51,25.67
Female,64.31686633,143.8595692,163.36,64.74,24.26
Female,65.88106687,166.3487935,167.34,74.86,26.73
Female,66.62488381,141.1872616,169.23,63.53,22.19
Female,62.02647968,123.172684,157.55,55.43,22.33
Female,61.46733268,137.1435374,156.13,61.71,25.32
Female,60.82576625,113.619398,154.50,51.13,21.42
Female,60.58879917,109.306131,153.90,49.19,20.77
Female,60.12416703,119.0574255,152.72,53.58,22.97
Female,56.85608213,97.36497833,144.41,43.81,21.01
Female,61.30392413,128.2692647,155.71,57.72,23.81
Female,59.70748466,109.9236232,151.66,49.47,21.51
Female,69.59810682,173.5299447,176.78,78.09,24.99
Female,66.94262276,136.1322231,170.03,61.26,21.19
Female,58.64632986,96.52484983,148.96,43.44,19.58
Female,60.70979338,117.3331738,154.20,52.80,22.20
Female,61.83971277,127.3276282,157.07,57.30,23.22
Female,66.88732345,162.8724534,169.89,73.29,25.39
Female,61.04190509,131.7023136,155.05,59.27,24.65
Female,62.95232155,134.7337456,159.90,60.63,23.71
Female,66.36787715,157.6160052,168.57,70.93,24.96
Female,65.67417835,159.8904138,166.81,71.95,25.86
Female,60.67078447,100.5598403,154.10,45.25,19.06
Female,63.16697594,120.9445772,160.44,54.43,21.14
Female,65.64671418,164.5575209,166.74,74.05,26.63
Female,58.96406899,91.78554983,149.77,41.30,18.41
Female,63.55211992,131.2986446,161.42,59.08,22.67
Female,66.64672098,151.4455385,169.28,68.15,23.78
Female,65.07541893,140.0529789,165.29,63.02,23.07
Female,59.90027453,118.4689471,152.15,53.31,23.03
Female,62.03126468,128.7486884,157.56,57.94,23.34
Female,68.68723219,173.1158126,174.47,77.90,25.59
Female,67.24822361,172.7136248,170.81,77.72,26.64
Female,62.52361188,127.1497346,158.81,57.22,22.69
Female,60.79782025,125.9344238,154.43,56.67,23.76
Female,58.68839161,119.5990004,149.07,53.82,24.22
Female,64.86131813,137.8295084,164.75,62.02,22.85
Female,70.54430599,196.107116,179.18,88.25,27.49
Female,66.25075083,140.5344275,168.28,63.24,22.33
Female,62.75917679,134.7447573,159.41,60.64,23.86
Female,60.43405462,118.4816241,153.50,53.32,22.63
Female,64.83135951,143.086256,164.67,64.39,23.75
Female,61.63063584,141.9804472,156.54,63.89,26.07
Female,64.89687836,149.5452,164.84,67.30,24.77
Female,63.26557982,148.9842158,160.69,67.04,25.96
Female,64.43523315,122.5636535,163.67,55.15,20.59
Female,61.764569,147.9577168,156.88,66.58,27.05
Female,60.12986745,107.9193152,152.73,48.56,20.82
Female,59.31253404,92.04308757,150.65,41.42,18.25
Female,66.94105461,135.0100413,170.03,60.75,21.01
Female,63.03869438,141.1707276,160.12,63.53,24.78
Female,65.53746312,149.2941826,166.47,67.18,24.24
Female,63.03426018,143.324946,160.11,64.50,25.16
Female,63.36453642,135.9003519,160.95,61.16,23.61
Female,65.22238954,153.4504405,165.66,69.05,25.16
Female,60.36017485,127.8418125,153.31,57.53,24.47
Female,68.16926789,160.3472255,173.15,72.16,24.07
Female,64.74364313,141.9806467,164.45,63.89,23.63
Female,65.39713247,141.5060198,166.11,63.68,23.08
